epiweek,region,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,true_1,true_2,true_3,true_4,true_5,true_6,true_7,true_8,is_test
202232,MA,5.80950845,7.591544000000001,7.951584875,9.5186263,11.0973122,12.960987525,12.959789350000001,17.384764725,2.0,3.0,4.0,1.0,3.0,4.0,4.0,6.0,False
202232,MD,4.5723819500000005,4.9356578,6.189183425,7.642576575,8.480249274999998,9.157957975,9.477722825,10.126568800000001,6.0,4.0,0.0,3.0,8.0,3.0,6.0,17.0,False
202232,ME,1.532094725,1.339862825,1.7778897249999999,1.8426895250000002,2.0716556649999998,2.27499463,2.9064612425,3.8286980400000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999992,False
202232,MI,3.02658725,6.55934835,13.802990375000002,21.192042375,25.92267175,27.9648315,29.4399685,32.74378825,2.0,2.0,1.0,9.0,2.0,7.0,4.0,12.0,False
202232,MN,7.608419,10.49092675,16.417924,22.4723885,27.487144,31.924303000000002,34.8258835,34.580608,0.0,1.0,1.0,1.0,0.0,2.0,2.0,11.999999999999998,False
202232,MO,16.5151385,21.72795375,28.063912249999998,33.45012225000001,38.216066999999995,41.862209,44.524052000000005,44.98348575,15.0,2.0,8.0,4.0,6.0,8.0,12.0,6.0,False
202232,MS,14.788371,15.95617625,17.526554249999997,18.862516499999998,19.65921025,19.8544845,19.8462115,20.19791975,13.000000000000002,13.000000000000002,21.0,18.0,36.0,20.0,29.0,60.0,False
202232,MT,1.5124678075,2.33918225,3.712536525,5.073574525,6.3882285,7.311389524999999,7.900157399999999,8.540368224999998,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,False
202232,NC,8.3228225,6.384750500000001,9.293038375,13.146465599999999,14.206956750000002,12.680019425,12.740297174999998,14.111058875000001,12.0,11.0,5.999999999999993,13.0,16.999999999999996,11.0,20.999999999999996,20.0,False
202232,ND,3.200970925,4.524220025,6.276390074999999,8.059307225000001,9.253764924999999,9.788314249999999,9.87994675,8.8807810325,0.0,0.0,0.9999999999999992,0.0,0.0,0.9999999999999992,0.0,0.0,False
202232,NE,2.8858838299999996,4.973622375,7.649477775,10.3584716,12.757308250000001,14.683444000000001,16.2103735,17.88976775,6.0,9.0,8.0,2.0,9.0,2.0,18.0,20.0,False
202232,NH,0.36153715875000003,0.6362322425,1.080186475,1.57944906,1.9502093600000001,2.1573583725,2.15606026,2.1999248824999995,0.0,0.0,0.0,0.0,3.0000000000000004,1.0,1.0,0.0,False
202232,NJ,13.42354975,14.680849,17.29353625,20.859101250000002,23.447031,25.92062475,27.5249525,27.39913475,7.0,12.0,8.0,7.0,10.0,15.0,21.000000000000004,24.0,False
202232,NM,7.1433035,7.733257125,8.6556675,9.26430175,9.993161324999999,10.506374675000002,10.9055313,12.016699149999999,6.0,6.0,17.0,11.0,4.0,6.0,14.0,25.0,False
202232,NV,2.3493709000000003,2.0768272125,3.48407755,5.01164925,6.64450945,7.684787975,8.752417074999999,11.800877745,1.0,5.0,7.0,1.0,8.0,11.0,15.0,35.0,False
